invoice_no,zscore_anomaly,max_abs_zscore,extreme_feature_count
INV000083,0,0.683671079604335,0
INV000084,0,1.271965036580983,0
INV000085,0,0.683671079604335,0
INV000086,0,1.271965036580983,0
INV000087,0,1.271965036580983,0
INV000088,0,0.683671079604335,0
INV000089,0,1.2189386038956698,0
INV000090,0,1.45309884819142,0
INV000091,0,0.5173028691036603,0
INV000092,0,1.45309884819142,0
INV000093,0,1.45309884819142,0
INV000094,0,1.271965036580983,0
INV000095,0,0.5847353760623348,0
INV000096,0,1.271965036580983,0
INV000097,0,0.683671079604335,0
INV000098,0,1.271965036580983,0
INV000099,0,0.683671079604335,0
INV000100,0,1.271965036580983,0
INV000101,0,0.7578469386076934,0
INV000102,0,0.683671079604335,0
INV000103,0,0.683671079604335,0
INV000104,0,0.5245839746057896,0
INV000105,0,1.271965036580983,0
INV000106,0,1.45309884819142,0
INV000107,0,2.361523364529177,0
INV000108,0,2.250707073495656,0
INV000109,0,1.271965036580983,0
INV000110,0,1.271965036580983,0
INV000111,0,0.5265734543327685,0
INV000112,0,0.683671079604335,0
INV000113,0,0.683671079604335,0
INV000114,0,1.271965036580983,0
INV000115,0,1.271965036580983,0
INV000116,0,1.45309884819142,0
INV000117,0,1.9036843286668677,0
INV000118,0,1.2189386038956698,0
INV000119,0,1.45309884819142,0
INV000120,0,1.45309884819142,0
INV000121,0,1.2189386038956698,0
INV000122,0,0.683671079604335,0
INV000123,0,1.8772711216369422,0
INV000124,0,0.683671079604335,0
INV000125,0,0.5847353760623348,0
INV000126,0,1.271965036580983,0
INV000127,0,1.45309884819142,0
INV000128,0,1.271965036580983,0
INV000129,0,0.44413009015440313,0
INV000130,0,0.5847353760623348,0
INV000131,0,1.2189386038956698,0
INV000132,0,1.271965036580983,0
INV000133,0,1.271965036580983,0
INV000134,0,2.5636478976097057,0
INV000135,0,1.45309884819142,0
INV000136,0,1.45309884819142,0
INV000137,0,0.683671079604335,0
INV000138,0,1.45309884819142,0
INV000139,0,1.45309884819142,0
INV000140,0,0.4910870416762443,0
INV000141,0,2.2476700551743205,0
INV000142,0,1.271965036580983,0
INV000143,0,1.45309884819142,0
INV000144,0,1.45309884819142,0
INV000145,0,1.45309884819142,0
INV000146,0,0.32779936962383593,0
INV000147,0,1.271965036580983,0
INV000148,1,10.178210112087992,1
INV000149,0,1.271965036580983,0
INV000150,1,13.140894698054067,1
INV000151,0,0.683671079604335,0
INV000152,0,1.45309884819142,0
INV000153,0,1.2189386038956698,0
INV000154,0,1.271965036580983,0
INV000155,0,1.45309884819142,0
INV000156,0,0.683671079604335,0
INV000157,0,1.45309884819142,0
INV000158,0,0.9640169715285583,0
INV000159,0,1.271965036580983,0
INV000160,0,1.45309884819142,0
INV000161,0,1.45309884819142,0
INV000162,0,1.271965036580983,0
INV000163,0,1.45309884819142,0
INV000164,0,0.683671079604335,0
INV000165,0,0.4973503250059481,0
INV000166,0,1.45309884819142,0
INV000167,0,1.271965036580983,0
INV000168,0,1.271965036580983,0
INV000169,0,1.271965036580983,0
INV000170,0,1.271965036580983,0
INV000171,0,1.271965036580983,0
INV000172,0,1.45309884819142,0
INV000173,0,1.271965036580983,0
INV000174,0,1.45309884819142,0
INV000175,0,1.271965036580983,0
INV000176,0,1.45309884819142,0
INV000177,0,1.45309884819142,0
INV000178,0,0.683671079604335,0
INV000179,0,1.271965036580983,0
INV000180,0,1.2189386038956698,0
INV000181,0,1.45309884819142,0
INV000182,0,1.271965036580983,0
INV000183,0,0.865499838325563,0
INV000184,0,1.2377822365614528,0
INV000185,0,1.2189386038956698,0
INV000186,0,1.271965036580983,0
INV000187,1,8.195174110062354,1
INV000188,0,0.4868497927133432,0
INV000189,0,0.686182502674759,0
INV000190,0,1.45309884819142,0
INV000191,0,2.1846146230769805,0
INV000192,0,1.271965036580983,0
INV000193,0,1.45309884819142,0
INV000194,0,0.5847353760623348,0
INV000195,0,1.45309884819142,0
INV000196,0,1.271965036580983,0
INV000197,0,1.271965036580983,0
INV000198,0,0.683671079604335,0
INV000199,0,1.45309884819142,0
INV000200,0,1.271965036580983,0
INV000201,0,0.5847353760623348,0
INV000202,0,0.44259776730242556,0
INV000203,0,1.45309884819142,0
INV000204,0,0.683671079604335,0
INV000205,0,1.271965036580983,0
INV000206,0,0.683671079604335,0
INV000207,0,0.683671079604335,0
INV000208,0,0.683671079604335,0
INV000209,0,1.271965036580983,0
INV000210,0,1.2189386038956698,0
INV000211,0,2.0375311595012566,0
INV000212,0,0.44259776730242556,0
INV000213,0,1.2189386038956698,0
INV000214,0,1.45309884819142,0
INV000215,0,1.45309884819142,0
INV000216,0,0.44259776730242556,0
INV000217,0,0.683671079604335,0
INV000218,0,0.4688579068541859,0
INV000219,0,1.271965036580983,0
INV000220,0,1.2189386038956698,0
INV000221,0,0.683671079604335,0
INV000222,0,0.683671079604335,0
INV000223,0,1.5161621672040377,0
INV000224,0,1.2189386038956698,0
INV000225,0,1.45309884819142,0
INV000226,0,1.45309884819142,0
INV000227,0,1.45309884819142,0
INV000228,0,0.5847353760623348,0
INV000229,0,1.271965036580983,0
INV000230,0,0.683671079604335,0
INV000231,0,1.271965036580983,0
INV000232,0,1.45309884819142,0
INV000233,0,0.683671079604335,0
INV000234,0,1.962947945325828,0
INV000235,0,1.271965036580983,0
INV000236,0,0.683671079604335,0
INV000237,0,0.5847353760623348,0
INV000238,0,1.271965036580983,0
INV000239,0,1.45309884819142,0
INV000240,0,0.683671079604335,0
INV000241,0,0.5254085705930783,0
INV000242,0,0.5847353760623348,0
INV000243,1,18.991172786010118,1
INV000244,0,0.8674260880755663,0
INV000245,0,1.271965036580983,0
INV000246,0,1.271965036580983,0
INV000247,0,1.271965036580983,0
INV000248,0,0.529847578420668,0
INV000249,0,1.271965036580983,0
INV000250,0,1.271965036580983,0
INV000251,0,1.271965036580983,0
INV000252,0,1.271965036580983,0
INV000253,0,1.45309884819142,0
INV000254,0,1.271965036580983,0
INV000255,0,1.271965036580983,0
INV000256,0,0.44259776730242556,0
INV000257,0,1.271965036580983,0
INV000258,0,0.5847353760623348,0
INV000259,0,1.271965036580983,0
INV000260,0,1.271965036580983,0
INV000261,0,0.7090919871568137,0
INV000262,0,1.271965036580983,0
INV000263,0,1.271965036580983,0
INV000264,0,1.45309884819142,0
INV000265,0,0.5847353760623348,0
INV000266,0,1.271965036580983,0
INV000267,0,1.45309884819142,0
INV000268,0,1.271965036580983,0
INV000269,0,0.8652783727810676,0
INV000270,0,0.683671079604335,0
INV000271,0,1.2189386038956698,0
INV000272,0,0.683671079604335,0
INV000273,0,1.45309884819142,0
INV000274,0,0.5847353760623348,0
INV000275,0,1.271965036580983,0
INV000276,0,1.2189386038956698,0
INV000277,0,1.271965036580983,0
INV000278,0,1.271965036580983,0
INV000279,0,1.271965036580983,0
INV000280,0,1.45309884819142,0
INV000281,0,1.5564895413953215,0
INV000282,0,1.2189386038956698,0
INV000283,0,1.271965036580983,0
INV000284,0,1.271965036580983,0
INV000285,0,1.45309884819142,0
INV000286,0,1.2189386038956698,0
INV000287,0,0.683671079604335,0
INV000288,0,1.271965036580983,0
INV000289,0,1.45309884819142,0
INV000290,1,10.65947569575299,1
INV000291,0,1.271965036580983,0
INV000292,0,0.683671079604335,0
INV000293,0,1.45309884819142,0
INV000294,0,1.45309884819142,0
INV000295,0,1.2189386038956698,0
INV000296,0,0.44259776730242556,0
INV000297,0,1.2734382225968317,0
INV000298,0,1.2500525472263955,0
INV000299,0,0.683671079604335,0
INV000300,0,0.683671079604335,0
INV000301,0,1.45309884819142,0
INV000302,0,0.44259776730242556,0
INV000303,0,1.271965036580983,0
INV000304,0,1.45309884819142,0
INV000305,0,0.683671079604335,0
INV000306,0,0.683671079604335,0
INV000307,0,1.45309884819142,0
INV000308,0,1.271965036580983,0
INV000309,0,0.9313226513157704,0
INV000310,0,0.683671079604335,0
INV000311,0,1.45309884819142,0
INV000312,0,0.683671079604335,0
INV000313,0,1.7673319342570435,0
INV000314,0,0.683671079604335,0
INV000315,0,1.45309884819142,0
INV000316,0,0.776254228765,0
INV000317,0,1.271965036580983,0
INV000318,0,0.683671079604335,0
INV000319,0,1.271965036580983,0
INV000320,0,1.6093694450146478,0
INV000321,0,0.683671079604335,0
INV000322,0,1.2189386038956698,0
INV000323,0,1.271965036580983,0
INV000324,0,1.271965036580983,0
INV000325,0,1.45309884819142,0
INV000326,0,0.44259776730242556,0
INV000327,1,71.14530920894602,6
INV000328,0,1.271965036580983,0
INV000329,0,0.683671079604335,0
INV000330,0,1.287839010940369,0
INV000331,0,0.44259776730242556,0
INV000332,0,0.9551195619980134,0
INV000333,0,1.2189386038956698,0
INV000334,0,1.2189386038956698,0
INV000335,0,1.45309884819142,0
INV000336,0,0.683671079604335,0
INV000337,0,1.271965036580983,0
INV000338,0,1.271965036580983,0
INV000339,0,1.271965036580983,0
INV000340,0,0.683671079604335,0
INV000341,0,0.683671079604335,0
INV000342,1,12.433218118764168,1
INV000343,0,1.2189386038956698,0
INV000344,0,1.45309884819142,0
INV000345,0,1.45309884819142,0
INV000346,0,1.45309884819142,0
INV000347,0,1.271965036580983,0
INV000348,0,1.271965036580983,0
INV000349,0,1.271965036580983,0
INV000350,0,1.3211342284850431,0
INV000351,0,1.45309884819142,0
INV000352,0,1.271965036580983,0
INV000353,0,1.8154054484848943,0
INV000354,0,0.5847353760623348,0
INV000355,0,1.271965036580983,0
INV000356,0,0.7241594642935318,0
INV000357,0,0.44259776730242556,0
INV000358,0,1.2189386038956698,0
INV000359,0,0.683671079604335,0
INV000360,0,1.45309884819142,0
INV000361,0,0.683671079604335,0
INV000362,0,0.683671079604335,0
INV000363,0,0.5847353760623348,0
INV000364,0,0.683671079604335,0
INV000365,0,0.683671079604335,0
INV000366,0,0.47508678169533824,0
INV000367,0,1.271965036580983,0
INV000368,0,0.5847353760623348,0
INV000369,0,0.683671079604335,0
INV000370,0,1.45309884819142,0
INV000371,0,1.45309884819142,0
INV000372,0,0.44259776730242556,0
INV000373,0,1.45309884819142,0
INV000374,0,0.683671079604335,0
INV000375,0,1.7771970394921892,0
INV000376,0,2.0396357077828453,0
INV000377,0,0.683671079604335,0
INV000378,0,1.271965036580983,0
INV000379,0,1.271965036580983,0
INV000380,0,1.2189386038956698,0
INV000381,0,1.271965036580983,0
INV000382,0,1.45309884819142,0
INV000383,0,1.2189386038956698,0
INV000384,0,1.45309884819142,0
INV000385,0,1.3071302864490089,0
INV000386,0,1.271965036580983,0
INV000387,0,0.49265325351422196,0
INV000388,0,1.45309884819142,0
INV000389,0,1.271965036580983,0
INV000390,0,0.683671079604335,0
INV000391,0,0.683671079604335,0
INV000392,0,0.683671079604335,0
INV000393,0,1.271965036580983,0
INV000394,0,1.45309884819142,0
INV000395,0,0.5847353760623348,0
INV000396,0,1.45309884819142,0
INV000397,0,0.5847353760623348,0
INV000398,0,0.44934985786767134,0
INV000399,0,1.2189386038956698,0
INV000400,0,1.45309884819142,0
INV000401,0,0.683671079604335,0
INV000402,0,1.0137541289253635,0
INV000403,0,0.683671079604335,0
INV000404,0,1.2189386038956698,0
INV000405,0,1.2189386038956698,0
INV000406,0,1.2189386038956698,0
INV000407,0,0.5847353760623348,0
INV000408,0,1.271965036580983,0
INV000409,0,0.4120788958730878,0
INV000410,0,0.683671079604335,0
INV000411,0,1.271965036580983,0
INV000412,0,0.2721711661825661,0
INV000413,0,1.45309884819142,0
INV000414,0,0.683671079604335,0
INV000415,0,1.271965036580983,0
INV000416,0,1.45309884819142,0
INV000417,0,1.271965036580983,0
INV000418,0,0.683671079604335,0
INV000419,0,1.271965036580983,0
INV000420,0,0.683671079604335,0
INV000421,0,1.271965036580983,0
INV000422,0,1.45309884819142,0
INV000423,0,2.3838391461814976,0
INV000424,0,1.45309884819142,0
INV000425,0,1.45309884819142,0
INV000426,0,1.271965036580983,0
INV000427,0,1.45309884819142,0
INV000428,0,0.683671079604335,0
INV000429,0,1.271965036580983,0
INV000430,0,1.45309884819142,0
INV000431,0,1.45309884819142,0
INV000432,0,1.45309884819142,0
INV000433,0,1.45309884819142,0
INV000434,0,1.45309884819142,0
INV000435,0,0.683671079604335,0
INV000436,0,0.683671079604335,0
INV000437,0,0.683671079604335,0
INV000438,0,1.45309884819142,0
INV000439,0,1.2189386038956698,0
INV000440,0,1.5535767064372132,0
INV000441,0,0.683671079604335,0
INV000442,0,0.683671079604335,0
INV000443,0,0.683671079604335,0
INV000444,0,2.1750265413398746,0
INV000445,0,1.2189386038956698,0
INV000446,0,1.45309884819142,0
INV000447,0,1.45309884819142,0
INV000448,1,10.731987021395694,1
INV000449,0,0.5847353760623348,0
INV000450,0,0.683671079604335,0
INV000451,0,0.683671079604335,0
INV000452,0,1.271965036580983,0
INV000453,0,1.45309884819142,0
INV000454,0,1.45309884819142,0
INV000455,0,0.9161557023666944,0
INV000456,0,0.683671079604335,0
INV000457,0,1.271965036580983,0
INV000458,0,1.271965036580983,0
INV000459,0,1.45309884819142,0
INV000460,0,0.683671079604335,0
INV000461,0,1.271965036580983,0
INV000462,0,0.683671079604335,0
INV000463,0,1.45309884819142,0
INV000464,0,1.45309884819142,0
INV000465,0,2.1109103893818233,0
INV000466,0,1.271965036580983,0
INV000467,0,2.219156053516103,0
INV000468,0,1.271965036580983,0
INV000469,0,1.271965036580983,0
INV000470,0,1.45309884819142,0
INV000471,0,0.683671079604335,0
INV000472,0,0.683671079604335,0
INV000473,0,1.45309884819142,0
INV000474,0,0.6182025902568116,0
INV000475,0,1.271965036580983,0
INV000476,0,0.5847353760623348,0
INV000477,0,0.5847353760623348,0
INV000478,0,1.45309884819142,0
INV000479,0,0.4632230476472097,0
INV000480,0,1.45309884819142,0
INV000481,0,0.4828446446459443,0
INV000482,0,1.45309884819142,0
INV000483,0,1.45309884819142,0
INV000484,0,1.45309884819142,0
INV000485,0,0.5847353760623348,0
INV000486,0,0.683671079604335,0
INV000487,0,1.45309884819142,0
INV000488,0,1.45309884819142,0
INV000489,0,1.271965036580983,0
INV000490,0,1.45309884819142,0
INV000491,0,1.45309884819142,0
INV000492,0,1.2189386038956698,0
INV000493,0,0.5847353760623348,0
INV000494,0,0.683671079604335,0
INV000495,0,1.271965036580983,0
INV000496,0,1.271965036580983,0
INV000497,0,0.5847353760623348,0
INV000498,0,1.45309884819142,0
INV000499,0,0.5847353760623348,0
INV000500,0,1.271965036580983,0
INV000501,0,1.5755449623551627,0
INV000502,0,2.1565645104053264,0
INV000503,0,0.683671079604335,0
INV000504,0,1.271965036580983,0
INV000505,0,1.45309884819142,0
INV000506,0,1.271965036580983,0
INV000507,0,1.271965036580983,0
INV000508,0,1.271965036580983,0
INV000509,0,0.5847353760623348,0
INV000510,0,1.45309884819142,0
INV000511,0,1.271965036580983,0
INV000512,0,1.2189386038956698,0
INV000513,0,0.4638108071925582,0
INV000514,1,14.50846262137635,2
INV000515,0,2.539190343947273,0
INV000516,0,1.45309884819142,0
INV000517,0,1.271965036580983,0
INV000518,0,1.45309884819142,0
INV000519,0,1.45309884819142,0
INV000520,0,1.45309884819142,0
INV000521,0,0.44259776730242556,0
INV000522,0,0.683671079604335,0
INV000523,0,0.8238480501294861,0
INV000524,0,0.5847353760623348,0
INV000525,0,0.683671079604335,0
INV000526,0,0.683671079604335,0
INV000527,0,1.271965036580983,0
INV000528,0,2.1514279486734647,0
INV000529,0,2.2111573311456367,0
INV000530,0,1.2189386038956698,0
INV000531,0,0.683671079604335,0
INV000532,0,1.9185156384503457,0
INV000533,0,1.271965036580983,0
INV000534,0,1.271965036580983,0
INV000535,0,1.304365720796114,0
INV000536,0,0.6116546548854541,0
INV000537,0,1.45309884819142,0
INV000538,0,1.271965036580983,0
INV000539,0,0.683671079604335,0
INV000540,0,1.2189386038956698,0
INV000541,0,1.8997448695321582,0
INV000542,0,0.683671079604335,0
INV000543,0,1.271965036580983,0
INV000544,0,0.5847353760623348,0
INV000545,0,1.45309884819142,0
INV000546,0,1.45309884819142,0
INV000547,0,1.45309884819142,0
INV000548,0,2.2951362523267242,0
INV000549,0,1.271965036580983,0
INV000550,0,1.271965036580983,0
INV000551,0,0.5847353760623348,0
INV000552,0,0.5847353760623348,0
INV000553,0,1.271965036580983,0
INV000554,0,1.0249018536071788,0
INV000555,0,1.45309884819142,0
INV000556,0,1.45309884819142,0
INV000557,0,1.271965036580983,0
INV000558,0,0.683671079604335,0
INV000559,0,0.683671079604335,0
INV000560,0,1.45309884819142,0
INV000561,0,0.683671079604335,0
INV000562,0,1.45309884819142,0
INV000563,0,1.271965036580983,0
INV000564,0,0.683671079604335,0
INV000565,0,0.2979193509701226,0
INV000566,0,0.5847353760623348,0
INV000567,0,0.683671079604335,0
INV000568,0,0.683671079604335,0
INV000569,0,1.271965036580983,0
INV000570,0,1.45309884819142,0
INV000571,0,1.45309884819142,0
INV000572,0,0.5333212717421663,0
INV000573,0,0.9196156322927722,0
INV000574,0,0.5847353760623348,0
INV000575,0,0.683671079604335,0
INV000576,0,0.683671079604335,0
INV000577,0,1.271965036580983,0
INV000578,0,0.5847353760623348,0
INV000579,0,1.45309884819142,0
INV000580,0,1.271965036580983,0
INV000581,0,1.45309884819142,0
INV000582,0,1.271965036580983,0
INV000583,0,1.2189386038956698,0
INV000584,0,1.45309884819142,0
INV000585,0,2.410012745009327,0
INV000586,0,0.683671079604335,0
INV000587,0,1.271965036580983,0
INV000588,0,0.683671079604335,0
INV000589,0,0.49759869173240195,0
INV000590,0,1.271965036580983,0
INV000591,0,0.4766970989595502,0
INV000592,0,1.2189386038956698,0
INV000593,0,1.45309884819142,0
INV000594,0,1.271965036580983,0
INV000595,0,0.5847353760623348,0
INV000596,0,1.45309884819142,0
INV000597,0,1.7393190453139133,0
INV000598,0,0.683671079604335,0
INV000599,0,0.683671079604335,0
INV000600,0,0.683671079604335,0
INV000601,0,1.271965036580983,0
INV000602,0,0.8279539212270085,0
INV000603,0,1.45309884819142,0
INV000604,1,10.731987021395694,1
INV000605,0,1.45309884819142,0
INV000606,0,1.45309884819142,0
INV000607,0,1.271965036580983,0
INV000608,0,0.44259776730242556,0
INV000609,0,0.683671079604335,0
INV000610,0,1.45309884819142,0
INV000611,0,2.3053702752352754,0
INV000612,0,0.6756888520798643,0
INV000613,0,1.271965036580983,0
INV000614,0,0.683671079604335,0
INV000615,0,1.8802709162297537,0
INV000616,0,1.45309884819142,0
INV000617,0,0.5185803624422465,0
INV000618,0,1.7973307130470584,0
INV000619,0,0.5847353760623348,0
INV000620,0,1.0237088174677644,0
INV000621,0,0.683671079604335,0
INV000622,0,0.683671079604335,0
INV000623,0,1.271965036580983,0
INV000624,0,1.45309884819142,0
INV000625,0,1.45309884819142,0
INV000626,0,0.683671079604335,0
INV000627,0,1.271965036580983,0
INV000628,0,1.271965036580983,0
INV000629,0,0.683671079604335,0
INV000630,0,1.271965036580983,0
INV000631,0,1.45309884819142,0
INV000632,1,19.73371578572216,1
INV000633,0,0.683671079604335,0
INV000634,0,1.6250190512167697,0
INV000635,0,1.271965036580983,0
INV000636,0,1.0307728801673952,0
INV000637,0,1.45309884819142,0
INV000638,0,1.45309884819142,0
INV000639,0,1.2189386038956698,0
INV000640,0,1.271965036580983,0
INV000641,0,1.271965036580983,0
INV000642,0,1.45309884819142,0
INV000643,0,0.683671079604335,0
INV000644,0,1.271965036580983,0
INV000645,0,0.683671079604335,0
INV000646,0,1.45309884819142,0
INV000647,0,0.5847353760623348,0
INV000648,0,0.683671079604335,0
INV000649,0,1.271965036580983,0
INV000650,0,0.683671079604335,0
INV000651,0,1.271965036580983,0
INV000652,0,1.45309884819142,0
INV000653,0,0.683671079604335,0
INV000654,0,0.5847353760623348,0
INV000655,0,0.8803908937573441,0
INV000656,0,1.45309884819142,0
INV000657,0,1.6009900396390242,0
INV000658,0,0.4832469111575559,0
INV000659,0,1.271965036580983,0
INV000660,0,0.8755852791244597,0
INV000661,0,1.45309884819142,0
INV000662,0,1.271965036580983,0
INV000663,0,1.271965036580983,0
INV000664,0,1.45309884819142,0
INV000665,0,1.271965036580983,0
INV000666,0,1.2189386038956698,0
INV000667,0,0.683671079604335,0
INV000668,0,0.683671079604335,0
INV000669,0,0.683671079604335,0
INV000670,0,0.2682884635077665,0
INV000671,0,0.5847353760623348,0
INV000672,0,1.45309884819142,0
INV000673,0,0.683671079604335,0
INV000674,0,0.44259776730242556,0
INV000675,0,1.271965036580983,0
INV000676,0,0.5243340873369462,0
INV000677,0,1.45309884819142,0
INV000678,0,0.44259776730242556,0
INV000679,0,0.683671079604335,0
INV000680,0,1.45309884819142,0
INV000681,0,1.271965036580983,0
INV000682,0,0.5847353760623348,0
INV000683,0,0.683671079604335,0
INV000684,0,1.2189386038956698,0
INV000685,0,0.7977751743317796,0
INV000686,0,1.45309884819142,0
INV000687,0,1.45309884819142,0
INV000688,0,0.4525742460493917,0
INV000689,0,0.683671079604335,0
INV000690,0,1.271965036580983,0
INV000691,0,1.271965036580983,0
INV000692,0,1.45309884819142,0
INV000693,0,0.683671079604335,0
INV000694,1,9.463580565729025,1
INV000695,0,1.271965036580983,0
INV000696,0,0.683671079604335,0
INV000697,0,0.5847353760623348,0
INV000698,0,1.271965036580983,0
INV000699,0,0.6876783335134268,0
INV000700,0,1.45309884819142,0
INV000701,0,1.72037216749523,0
INV000702,0,1.271965036580983,0
INV000703,0,2.2104869912277643,0
INV000704,0,1.271965036580983,0
INV000705,0,1.45309884819142,0
INV000706,0,1.45309884819142,0
INV000707,0,1.45309884819142,0
INV000708,0,1.45309884819142,0
INV000709,0,0.683671079604335,0
INV000710,0,1.45309884819142,0
INV000711,0,1.271965036580983,0
INV000712,0,1.45309884819142,0
INV000713,0,1.45309884819142,0
INV000714,0,0.683671079604335,0
INV000715,0,0.5847353760623348,0
INV000716,0,0.388640771885105,0
INV000717,0,1.271965036580983,0
INV000718,0,1.271965036580983,0
INV000719,0,0.5139364677055546,0
INV000720,0,0.683671079604335,0
INV000721,0,1.271965036580983,0
INV000722,0,1.2189386038956698,0
INV000723,0,0.683671079604335,0
INV000724,0,0.683671079604335,0
INV000725,0,1.271965036580983,0
INV000726,0,1.45309884819142,0
INV000727,0,0.683671079604335,0
INV000728,0,1.271965036580983,0
INV000729,0,0.5847353760623348,0
INV000730,0,1.8751162118402918,0
INV000731,0,1.271965036580983,0
INV000732,0,0.683671079604335,0
INV000733,0,1.271965036580983,0
INV000734,0,1.2189386038956698,0
INV000735,0,1.45309884819142,0
INV000736,0,1.45309884819142,0
INV000737,0,1.709042390628533,0
INV000738,0,1.271965036580983,0
INV000739,0,1.2189386038956698,0
INV000740,0,0.683671079604335,0
INV000741,0,1.45309884819142,0
INV000742,0,0.8608259143624988,0
INV000743,0,0.683671079604335,0
INV000744,0,1.271965036580983,0
INV000745,0,1.271965036580983,0
INV000746,0,0.683671079604335,0
INV000747,0,1.45309884819142,0
INV000748,0,0.683671079604335,0
INV000749,0,1.45309884819142,0
INV000750,0,1.45309884819142,0
INV000751,0,1.271965036580983,0
INV000752,0,1.45309884819142,0
INV000753,0,0.5847353760623348,0
INV000754,0,0.5847353760623348,0
INV000755,0,0.44464840711376585,0
INV000756,0,0.683671079604335,0
INV000757,0,0.683671079604335,0
INV000758,0,1.45309884819142,0
INV000759,0,0.660251640093438,0
INV000760,0,1.45309884819142,0
INV000761,0,1.3428544304809804,0
INV000762,0,1.271965036580983,0
INV000763,0,1.45309884819142,0
INV000764,0,1.271965036580983,0
INV000765,0,0.683671079604335,0
INV000766,0,0.683671079604335,0
INV000767,0,1.2189386038956698,0
INV000768,0,2.174478820763022,0
INV000769,0,1.45309884819142,0
INV000770,0,0.683671079604335,0
INV000771,0,0.5847353760623348,0
INV000772,0,1.45309884819142,0
INV000773,0,0.5847353760623348,0
INV000774,0,1.45309884819142,0
INV000775,0,1.2189386038956698,0
INV000776,0,1.62478757593015,0
INV000777,0,0.4787875710412767,0
INV000778,0,1.45309884819142,0
INV000779,0,1.45309884819142,0
INV000780,0,0.683671079604335,0
INV000781,0,0.683671079604335,0
INV000782,0,1.45309884819142,0
INV000783,0,0.5267098370692092,0
INV000784,0,0.5915116128829431,0
INV000785,0,0.683671079604335,0
INV000786,0,0.683671079604335,0
INV000787,0,0.683671079604335,0
INV000788,0,0.5847353760623348,0
INV000789,0,1.3790449659350452,0
INV000790,0,1.8465033639785993,0
INV000791,0,1.45309884819142,0
INV000792,0,0.5247894871237747,0
INV000793,0,0.9949367521454106,0
INV000794,0,0.683671079604335,0
INV000795,0,1.2189386038956698,0
INV000796,0,1.45309884819142,0
INV000797,0,0.683671079604335,0
INV000798,0,0.683671079604335,0
INV000799,0,1.2189386038956698,0
INV000800,0,1.45309884819142,0
INV000801,0,1.271965036580983,0
INV000802,0,0.39379672749233213,0
INV000803,0,1.271965036580983,0
INV000804,0,1.271965036580983,0
INV000805,0,0.740796906921524,0
INV000806,1,3.69164735077678,1
